,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
20,6305925,/m/0g08ws,The Astronaut Farmer,2006-10-15,11130889.0,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/0219x_"": ""Indie""}",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,196176,/m/01bwgr,Straw Dogs,1971-11-03,11148828.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,26600932,/m/0bh97tj,Oru Black And White Kudumbam,2009,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23,30437887,/m/0g5sf9m,Thiruthalvaadi,1992,,,{},{},"{""/m/02l7c8"": ""Romance Film""}",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24,22256486,/m/05q6jgk,A Hundred and One Nights,1995-01-25,,101.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France"", ""/m/02jx1"": ""England"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/03g3w"": ""History""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,31751930,/m/0gtvj4d,Chanakya Chandragupta,1977,,,"{""/m/09s02"": ""Telugu language""}","{""/m/03rk0"": ""India""}","{""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
26,3829646,/m/0b24ld,What Have I Done To Deserve This?,1984-10-25,,101.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,3033993,/m/08m1s2,Becoming Jane,2007-03-02,37311672.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03bxz7"": ""Biographical film""}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,6795113,/m/0gp9cs,Rettai Jadai Vayasu,1997,,134.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6795107,/m/0gp9cf,Aval Varuvala,1998-05-15,,145.0,"{""/m/07c9s"": ""Tamil Language""}",{},{},0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6703617,/m/0gj6pd,The Forbidden Kingdom,2008-04-04,127906624.0,105.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/08322"": ""Wuxia"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,362719,/m/01_mdl,Superman,1978-12-10,300218018.0,151.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
32,31156816,/m/0gh6h9x,Jalothsavam,,,138.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
33,5549065,/m/0ds11z,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-03,152523164.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
34,14739568,/m/03gw63h,Hula-La-La,1951-11-01,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/09q17"": ""Slapstick""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
35,2574970,/m/07p15p,Big Wars,1993-09-25,,90.0,{},"{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction"", ""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
36,31155676,/m/0gh8bdp,Anveshichu Kandethiyilla,1968,,,{},{},{},0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
37,25393275,/m/09k695y,Kodama Simham,1990,,,"{""/m/09s02"": ""Telugu language""}",{},"{""/m/0hfjk"": ""Western""}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,17594419,/m/0463ncn,Green Dolphin Street,1947-11-05,,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01lrrt"": ""Melodrama"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n6f"": ""Historical Epic""}",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,27667647,/m/0c41tt3,Pelli Naati Pramanalu,1958-12-17,,,"{""/m/09s02"": ""Telugu language""}","{""/m/03rk0"": ""India""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
40,1858682,/m/061nbd,Monkey Business,1952,2000000.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,33559533,/m/04j0kr8,Dharma Seelan,1993,,150.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5254729,/m/0db2z1,I Could Never Be Your Woman,2007-05-11,9576495.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2051395,/m/06hp9q,The Hallelujah Trail,1965-06-23,,159.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mzj"": ""Comedy Western""}",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,235331,/m/01j5x_,Red Beard,1965-04,,185.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/04gm78f"": ""Medical fiction""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45,20506905,/m/04zy_f7,Perrier's Bounty,2010-05-21,160430.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,28360743,/m/0crf0rp,Fools Rush In,1949-05-16,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01z4y"": ""Comedy""}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2172156,/m/06s6m_,Kireedam,1989,,140.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood""}",0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
48,12384049,/m/02w28mv,College Coach,1933-11-04,,76.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,16572418,/m/03yc76n,Forever,1992,,93.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0fdjb"": ""Supernatural""}",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1924820,/m/066j_j,The Seinfeld Chronicles,1989,,23.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,2093270,/m/06lnkr,The Gorgon,1964,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0hj3m_c"": ""Costume Horror""}",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,856733,/m/03hq88,A Shot in the Dark,1964-06-23,,103.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8887199,/m/027nccj,The Angels Wash Their Faces,1939-08-26,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3n9c"": ""Juvenile Delinquency Film"", ""/m/0hj3n01"": ""Crime Drama""}",0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
54,1854612,/m/0617_4,Casper: A Spirited Beginning,1997-09-09,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
55,21310527,/m/05f9pzw,Kizhakku Cheemayile,1993,,147.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama""}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,26860201,/m/0bmbq75,Wolf's Clothing,1936,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01z4y"": ""Comedy""}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3459253,/m/09dl0l,Secret of the Telegian,1960-04-10,,85.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03_3d"": ""Japan""}","{""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0gw5n2f"": ""Japanese Movies""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
58,44218,/m/0c1p3,San Francisco,1936-06-26,2868000.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01drsx"": ""Disaster"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0g2k1"": ""Natural disaster"", ""/m/01g6gs"": ""Black-and-white""}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,9215946,/m/0280lhm,Movie Movie,1978-11,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,29024029,/m/0dgp_sx,Ente Mohangal Poovaninju,1982,,130.0,{},"{""/m/03rk0"": ""India""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,7752732,/m/0kvgjd,The Comebacks,2007-10-19,13539154.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy""}",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,11220896,/m/02r4288,Baba Kalyani,2006-12-15,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
63,20271784,/m/04zz4cy,Les Bronzés font du ski,1979-11-22,,83.0,{},"{""/m/0f8l9c"": ""France""}","{""/m/01z4y"": ""Comedy""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
64,9678161,/m/02pnx7c,Maanbumigu Maanavan,1996,,139.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/02kdv5l"": ""Action""}",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7082486,/m/0h39yl,Aadavari Matalaku Ardhalu Verule,2007-04-27,,,"{""/m/09s02"": ""Telugu language""}","{""/m/03rk0"": ""India""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3210963,/m/08zkct,Slapstick of Another Kind,1984-03-02,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,20694087,/m/051w_vb,Kanden Kadhalai,2009-10-30,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2216254,/m/06wmyc,Jefferson in Paris,1995-03-31,2473668.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,28530363,/m/0crs5bt,The Way,2010-09-10,4430765.0,123.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
