,year,Community,actor_gender,ratio,rolling_average_ratio
0,1908,1,M,0.6805555555555556,
1,1908,1,F,0.3194444444444444,
2,1908,2,M,0.6798810703666998,
3,1908,2,F,0.3201189296333003,
4,1908,3,M,0.5914127423822715,0.3194444444444444
5,1908,3,F,0.4085872576177285,0.3194444444444444
6,1908,4,M,0.7282415630550622,0.3194444444444444
7,1908,4,F,0.27175843694493784,0.3194444444444444
8,1908,5,M,0.6447963800904978,0.3194444444444444
9,1908,5,F,0.3552036199095023,0.3194444444444444
10,1908,6,M,0.7372262773722628,0.3194444444444444
11,1908,6,F,0.26277372262773724,0.3194444444444444
12,1908,7,M,0.6691176470588235,0.3194444444444444
13,1908,7,F,0.33088235294117646,0.3194444444444444
14,1908,8,M,0.7,0.3194444444444444
15,1908,8,F,0.3,0.3194444444444444
16,1908,9,M,0.6984924623115578,0.3194444444444444
17,1908,9,F,0.3015075376884422,0.3194444444444444
18,1908,10,M,0.6069364161849711,0.3194444444444444
19,1908,10,F,0.3930635838150289,0.3194444444444444
20,1908,11,M,0.5542168674698795,0.3194444444444444
21,1908,11,F,0.4457831325301205,0.3194444444444444
22,1908,12,M,0.6419753086419753,0.3194444444444444
23,1908,12,F,0.35802469135802467,0.3194444444444444
24,1908,13,M,0.7196969696969697,0.3194444444444444
25,1908,13,F,0.2803030303030303,0.3194444444444444
26,1908,14,M,0.688,0.3194444444444444
27,1908,14,F,0.312,0.3194444444444444
28,1908,15,M,0.7641509433962265,0.3194444444444444
29,1908,15,F,0.2358490566037736,0.3194444444444444
30,1908,16,M,0.8431372549019608,0.3194444444444444
31,1908,16,F,0.1568627450980392,0.3194444444444444
32,1908,17,M,0.6585365853658537,0.3194444444444444
33,1908,17,F,0.34146341463414637,0.3194444444444444
34,1908,18,M,0.52,0.3194444444444444
35,1908,18,F,0.48,0.3194444444444444
36,1908,19,M,0.5757575757575758,0.3194444444444444
37,1908,19,F,0.42424242424242425,0.3194444444444444
38,1908,20,M,0.5789473684210527,0.3194444444444444
39,1908,20,F,0.42105263157894735,0.3194444444444444
40,1909,1,M,0.6805555555555556,0.3194444444444444
41,1909,1,F,0.3194444444444444,0.3194444444444444
42,1909,2,M,0.6798810703666998,0.3194444444444444
43,1909,2,F,0.3201189296333003,0.3194444444444444
44,1909,3,M,0.5914127423822715,0.3194444444444444
45,1909,3,F,0.4085872576177285,0.3194444444444444
46,1909,4,M,0.7282415630550622,0.3194444444444444
47,1909,4,F,0.27175843694493784,0.3194444444444444
48,1909,5,M,0.6447963800904978,0.3194444444444444
49,1909,5,F,0.3552036199095023,0.3194444444444444
50,1909,6,M,0.7372262773722628,0.3194444444444444
51,1909,6,F,0.26277372262773724,0.3194444444444444
52,1909,7,M,0.6691176470588235,0.3194444444444444
53,1909,7,F,0.33088235294117646,0.3194444444444444
54,1909,8,M,0.7,0.3194444444444444
55,1909,8,F,0.3,0.3194444444444444
56,1909,9,M,0.6984924623115578,0.3194444444444444
57,1909,9,F,0.3015075376884422,0.3194444444444444
58,1909,10,M,0.6069364161849711,0.3194444444444444
59,1909,10,F,0.3930635838150289,0.3194444444444444
60,1909,11,M,0.5542168674698795,0.3194444444444444
61,1909,11,F,0.4457831325301205,0.3194444444444444
62,1909,12,M,0.6419753086419753,0.3194444444444444
63,1909,12,F,0.35802469135802467,0.3194444444444444
64,1909,13,M,0.7196969696969697,0.3194444444444444
65,1909,13,F,0.2803030303030303,0.3194444444444444
66,1909,14,M,0.688,0.3194444444444444
67,1909,14,F,0.312,0.3194444444444444
68,1909,15,M,0.7641509433962265,0.3194444444444444
69,1909,15,F,0.2358490566037736,0.3194444444444444
70,1909,16,M,0.8431372549019608,0.3194444444444444
71,1909,16,F,0.1568627450980392,0.3194444444444444
72,1909,17,M,0.6585365853658537,0.3194444444444444
